DATE,PPIACO_NBD19820101,CPIAUCSL_NBD19820101,PCE_NBD19820101,M1,M2
1913-01-01,12.13641,.,.,.,.
1913-02-01,12.03611,.,.,.,.
1913-03-01,12.03611,.,.,.,.
1913-04-01,12.03611,.,.,.,.
1913-05-01,11.93581,.,.,.,.
1913-06-01,11.93581,.,.,.,.
1913-07-01,12.03611,.,.,.,.
1913-08-01,12.03611,.,.,.,.
1913-09-01,12.23671,.,.,.,.
1913-10-01,12.23671,.,.,.,.
1913-11-01,12.13641,.,.,.,.
1913-12-01,11.93581,.,.,.,.
1914-01-01,11.83551,.,.,.,.
1914-02-01,11.83551,.,.,.,.
1914-03-01,11.73521,.,.,.,.
1914-04-01,11.73521,.,.,.,.
1914-05-01,11.63490,.,.,.,.
1914-06-01,11.63490,.,.,.,.
1914-07-01,11.63490,.,.,.,.
1914-08-01,12.03611,.,.,.,.
1914-09-01,12.13641,.,.,.,.
1914-10-01,11.73521,.,.,.,.
1914-11-01,11.73521,.,.,.,.
1914-12-01,11.63490,.,.,.,.
1915-01-01,11.83551,.,.,.,.
1915-02-01,11.83551,.,.,.,.
1915-03-01,11.83551,.,.,.,.
1915-04-01,11.83551,.,.,.,.
1915-05-01,11.93581,.,.,.,.
1915-06-01,11.83551,.,.,.,.
1915-07-01,11.93581,.,.,.,.
1915-08-01,11.83551,.,.,.,.
1915-09-01,11.83551,.,.,.,.
1915-10-01,12.13641,.,.,.,.
1915-11-01,12.33701,.,.,.,.
1915-12-01,12.83852,.,.,.,.
1916-01-01,13.34002,.,.,.,.
1916-02-01,13.54062,.,.,.,.
1916-03-01,13.94183,.,.,.,.
1916-04-01,14.14243,.,.,.,.
1916-05-01,14.24273,.,.,.,.
1916-06-01,14.34303,.,.,.,.
1916-07-01,14.44333,.,.,.,.
1916-08-01,14.74423,.,.,.,.
1916-09-01,15.04514,.,.,.,.
1916-10-01,15.74724,.,.,.,.
1916-11-01,16.85055,.,.,.,.
1916-12-01,17.15145,.,.,.,.
1917-01-01,17.65296,.,.,.,.
1917-02-01,18.05416,.,.,.,.
1917-03-01,18.55567,.,.,.,.
1917-04-01,19.75928,.,.,.,.
1917-05-01,20.86259,.,.,.,.
1917-06-01,21.06319,.,.,.,.
1917-07-01,21.26379,.,.,.,.
1917-08-01,21.56469,.,.,.,.
1917-09-01,21.36409,.,.,.,.
1917-10-01,21.16349,.,.,.,.
1917-11-01,21.26379,.,.,.,.
1917-12-01,21.26379,.,.,.,.
1918-01-01,21.66499,.,.,.,.
1918-02-01,21.16349,.,.,.,.
1918-03-01,21.86560,.,.,.,.
1918-04-01,22.16650,.,.,.,.
1918-05-01,22.16650,.,.,.,.
1918-06-01,22.26680,.,.,.,.
1918-07-01,22.76830,.,.,.,.
1918-08-01,23.26981,.,.,.,.
1918-09-01,23.77131,.,.,.,.
1918-10-01,23.57071,.,.,.,.
1918-11-01,23.57071,.,.,.,.
1918-12-01,23.57071,.,.,.,.
1919-01-01,23.26981,.,.,.,.
1919-02-01,22.46740,.,.,.,.
1919-03-01,22.66800,.,.,.,.
1919-04-01,22.96891,.,.,.,.
1919-05-01,23.37011,.,.,.,.
1919-06-01,23.47041,.,.,.,.
1919-07-01,24.37312,.,.,.,.
1919-08-01,24.97492,.,.,.,.
1919-09-01,24.37312,.,.,.,.
1919-10-01,24.47342,.,.,.,.
1919-11-01,24.97492,.,.,.,.
1919-12-01,26.07823,.,.,.,.
1920-01-01,27.28185,.,.,.,.
1920-02-01,27.18154,.,.,.,.
1920-03-01,27.38215,.,.,.,.
1920-04-01,28.58576,.,.,.,.
1920-05-01,28.88666,.,.,.,.
1920-06-01,28.78636,.,.,.,.
1920-07-01,28.68606,.,.,.,.
1920-08-01,27.88365,.,.,.,.
1920-09-01,26.88064,.,.,.,.
1920-10-01,24.97492,.,.,.,.
1920-11-01,23.06921,.,.,.,.
1920-12-01,20.86259,.,.,.,.
1921-01-01,19.65898,.,.,.,.
1921-02-01,18.15446,.,.,.,.
1921-03-01,17.75326,.,.,.,.
1921-04-01,17.05115,.,.,.,.
1921-05-01,16.64995,.,.,.,.
1921-06-01,16.14845,.,.,.,.
1921-07-01,16.14845,.,.,.,.
1921-08-01,16.14845,.,.,.,.
1921-09-01,16.14845,.,.,.,.
1921-10-01,16.24875,.,.,.,.
1921-11-01,16.24875,.,.,.,.
1921-12-01,16.04814,.,.,.,.
1922-01-01,15.74724,.,.,.,.
1922-02-01,16.04814,.,.,.,.
1922-03-01,16.04814,.,.,.,.
1922-04-01,16.14845,.,.,.,.
1922-05-01,16.64995,.,.,.,.
1922-06-01,16.64995,.,.,.,.
1922-07-01,17.15145,.,.,.,.
1922-08-01,17.05115,.,.,.,.
1922-09-01,17.15145,.,.,.,.
1922-10-01,17.25176,.,.,.,.
1922-11-01,17.35206,.,.,.,.
1922-12-01,17.35206,.,.,.,.
1923-01-01,17.65296,.,.,.,.
1923-02-01,17.85356,.,.,.,.
1923-03-01,18.05416,.,.,.,.
1923-04-01,17.95386,.,.,.,.
1923-05-01,17.55266,.,.,.,.
1923-06-01,17.35206,.,.,.,.
1923-07-01,17.05115,.,.,.,.
1923-08-01,16.95085,.,.,.,.
1923-09-01,17.25176,.,.,.,.
1923-10-01,17.15145,.,.,.,.
1923-11-01,17.05115,.,.,.,.
1923-12-01,16.95085,.,.,.,.
1924-01-01,17.25176,.,.,.,.
1924-02-01,17.25176,.,.,.,.
1924-03-01,17.05115,.,.,.,.
1924-04-01,16.75025,.,.,.,.
1924-05-01,16.54965,.,.,.,.
1924-06-01,16.44935,.,.,.,.
1924-07-01,16.54965,.,.,.,.
1924-08-01,16.75025,.,.,.,.
1924-09-01,16.75025,.,.,.,.
1924-10-01,16.95085,.,.,.,.
1924-11-01,17.15145,.,.,.,.
1924-12-01,17.55266,.,.,.,.
1925-01-01,17.75326,.,.,.,.
1925-02-01,17.95386,.,.,.,.
1925-03-01,17.95386,.,.,.,.
1925-04-01,17.55266,.,.,.,.
1925-05-01,17.55266,.,.,.,.
1925-06-01,17.75326,.,.,.,.
1925-07-01,18.05416,.,.,.,.
1925-08-01,17.95386,.,.,.,.
1925-09-01,17.85356,.,.,.,.
1925-10-01,17.85356,.,.,.,.
1925-11-01,18.05416,.,.,.,.
1925-12-01,17.85356,.,.,.,.
1926-01-01,17.85356,.,.,.,.
1926-02-01,17.65296,.,.,.,.
1926-03-01,17.35206,.,.,.,.
1926-04-01,17.35206,.,.,.,.
1926-05-01,17.35206,.,.,.,.
1926-06-01,17.35206,.,.,.,.
1926-07-01,17.15145,.,.,.,.
1926-08-01,17.15145,.,.,.,.
1926-09-01,17.25176,.,.,.,.
1926-10-01,17.15145,.,.,.,.
1926-11-01,17.05115,.,.,.,.
1926-12-01,16.95085,.,.,.,.
1927-01-01,16.44935,.,.,.,.
1927-02-01,16.64995,.,.,.,.
1927-03-01,16.54965,.,.,.,.
1927-04-01,16.34905,.,.,.,.
1927-05-01,16.24875,.,.,.,.
1927-06-01,16.24875,.,.,.,.
1927-07-01,16.24875,.,.,.,.
1927-08-01,16.44935,.,.,.,.
1927-09-01,16.64995,.,.,.,.
1927-10-01,16.75025,.,.,.,.
1927-11-01,16.64995,.,.,.,.
1927-12-01,16.64995,.,.,.,.
1928-01-01,16.64995,.,.,.,.
1928-02-01,16.54965,.,.,.,.
1928-03-01,16.54965,.,.,.,.
1928-04-01,16.75025,.,.,.,.
1928-05-01,16.85055,.,.,.,.
1928-06-01,16.75025,.,.,.,.
1928-07-01,16.85055,.,.,.,.
1928-08-01,16.85055,.,.,.,.
1928-09-01,17.05115,.,.,.,.
1928-10-01,16.75025,.,.,.,.
1928-11-01,16.54965,.,.,.,.
1928-12-01,16.54965,.,.,.,.
1929-01-01,16.54965,.,.,.,.
1929-02-01,16.44935,.,.,.,.
1929-03-01,16.64995,.,.,.,.
1929-04-01,16.54965,.,.,.,.
1929-05-01,16.34905,.,.,.,.
1929-06-01,16.44935,.,.,.,.
1929-07-01,16.64995,.,.,.,.
1929-08-01,16.64995,.,.,.,.
1929-09-01,16.64995,.,.,.,.
1929-10-01,16.44935,.,.,.,.
1929-11-01,16.14845,.,.,.,.
1929-12-01,16.14845,.,.,.,.
1930-01-01,15.94784,.,.,.,.
1930-02-01,15.74724,.,.,.,.
1930-03-01,15.54664,.,.,.,.
1930-04-01,15.54664,.,.,.,.
1930-05-01,15.34604,.,.,.,.
1930-06-01,15.04514,.,.,.,.
1930-07-01,14.54363,.,.,.,.
1930-08-01,14.54363,.,.,.,.
1930-09-01,14.54363,.,.,.,.
1930-10-01,14.34303,.,.,.,.
1930-11-01,14.04213,.,.,.,.
1930-12-01,13.74122,.,.,.,.
1931-01-01,13.54062,.,.,.,.
1931-02-01,13.23972,.,.,.,.
1931-03-01,13.13942,.,.,.,.
1931-04-01,12.93882,.,.,.,.
1931-05-01,12.63791,.,.,.,.
1931-06-01,12.43731,.,.,.,.
1931-07-01,12.43731,.,.,.,.
1931-08-01,12.43731,.,.,.,.
1931-09-01,12.33701,.,.,.,.
1931-10-01,12.13641,.,.,.,.
1931-11-01,12.13641,.,.,.,.
1931-12-01,11.83551,.,.,.,.
1932-01-01,11.63490,.,.,.,.
1932-02-01,11.43430,.,.,.,.
1932-03-01,11.43430,.,.,.,.
1932-04-01,11.33400,.,.,.,.
1932-05-01,11.13340,.,.,.,.
1932-06-01,11.03310,.,.,.,.
1932-07-01,11.13340,.,.,.,.
1932-08-01,11.23370,.,.,.,.
1932-09-01,11.33400,.,.,.,.
1932-10-01,11.13340,.,.,.,.
1932-11-01,11.03310,.,.,.,.
1932-12-01,10.83250,.,.,.,.
1933-01-01,10.53159,.,.,.,.
1933-02-01,10.33099,.,.,.,.
1933-03-01,10.43129,.,.,.,.
1933-04-01,10.43129,.,.,.,.
1933-05-01,10.83250,.,.,.,.
1933-06-01,11.23370,.,.,.,.
1933-07-01,11.93581,.,.,.,.
1933-08-01,12.03611,.,.,.,.
1933-09-01,12.23671,.,.,.,.
1933-10-01,12.33701,.,.,.,.
1933-11-01,12.33701,.,.,.,.
1933-12-01,12.23671,.,.,.,.
1934-01-01,12.43731,.,.,.,.
1934-02-01,12.73821,.,.,.,.
1934-03-01,12.73821,.,.,.,.
1934-04-01,12.73821,.,.,.,.
1934-05-01,12.73821,.,.,.,.
1934-06-01,12.93882,.,.,.,.
1934-07-01,12.93882,.,.,.,.
1934-08-01,13.23972,.,.,.,.
1934-09-01,13.44032,.,.,.,.
1934-10-01,13.23972,.,.,.,.
1934-11-01,13.23972,.,.,.,.
1934-12-01,13.34002,.,.,.,.
1935-01-01,13.64092,.,.,.,.
1935-02-01,13.74122,.,.,.,.
1935-03-01,13.74122,.,.,.,.
1935-04-01,13.84152,.,.,.,.
1935-05-01,13.84152,.,.,.,.
1935-06-01,13.84152,.,.,.,.
1935-07-01,13.74122,.,.,.,.
1935-08-01,13.94183,.,.,.,.
1935-09-01,13.94183,.,.,.,.
1935-10-01,13.94183,.,.,.,.
1935-11-01,13.94183,.,.,.,.
1935-12-01,14.04213,.,.,.,.
1936-01-01,13.94183,.,.,.,.
1936-02-01,13.94183,.,.,.,.
1936-03-01,13.74122,.,.,.,.
1936-04-01,13.74122,.,.,.,.
1936-05-01,13.54062,.,.,.,.
1936-06-01,13.74122,.,.,.,.
1936-07-01,13.94183,.,.,.,.
1936-08-01,14.04213,.,.,.,.
1936-09-01,14.04213,.,.,.,.
1936-10-01,14.04213,.,.,.,.
1936-11-01,14.24273,.,.,.,.
1936-12-01,14.54363,.,.,.,.
1937-01-01,14.84453,.,.,.,.
1937-02-01,14.94483,.,.,.,.
1937-03-01,15.14544,.,.,.,.
1937-04-01,15.24574,.,.,.,.
1937-05-01,15.14544,.,.,.,.
1937-06-01,15.04514,.,.,.,.
1937-07-01,15.24574,.,.,.,.
1937-08-01,15.14544,.,.,.,.
1937-09-01,15.14544,.,.,.,.
1937-10-01,14.74423,.,.,.,.
1937-11-01,14.44333,.,.,.,.
1937-12-01,14.14243,.,.,.,.
1938-01-01,14.04213,.,.,.,.
1938-02-01,13.84152,.,.,.,.
1938-03-01,13.74122,.,.,.,.
1938-04-01,13.54062,.,.,.,.
1938-05-01,13.54062,.,.,.,.
1938-06-01,13.54062,.,.,.,.
1938-07-01,13.64092,.,.,.,.
1938-08-01,13.44032,.,.,.,.
1938-09-01,13.54062,.,.,.,.
1938-10-01,13.44032,.,.,.,.
1938-11-01,13.44032,.,.,.,.
1938-12-01,13.34002,.,.,.,.
1939-01-01,13.34002,.,.,.,.
1939-02-01,13.34002,.,.,.,.
1939-03-01,13.23972,.,.,.,.
1939-04-01,13.13942,.,.,.,.
1939-05-01,13.13942,.,.,.,.
1939-06-01,13.03912,.,.,.,.
1939-07-01,13.03912,.,.,.,.
1939-08-01,12.93882,.,.,.,.
1939-09-01,13.64092,.,.,.,.
1939-10-01,13.74122,.,.,.,.
1939-11-01,13.64092,.,.,.,.
1939-12-01,13.74122,.,.,.,.
1940-01-01,13.74122,.,.,.,.
1940-02-01,13.64092,.,.,.,.
1940-03-01,13.54062,.,.,.,.
1940-04-01,13.54062,.,.,.,.
1940-05-01,13.54062,.,.,.,.
1940-06-01,13.44032,.,.,.,.
1940-07-01,13.44032,.,.,.,.
1940-08-01,13.44032,.,.,.,.
1940-09-01,13.44032,.,.,.,.
1940-10-01,13.64092,.,.,.,.
1940-11-01,13.74122,.,.,.,.
1940-12-01,13.84152,.,.,.,.
1941-01-01,13.94183,.,.,.,.
1941-02-01,13.94183,.,.,.,.
1941-03-01,14.04213,.,.,.,.
1941-04-01,14.44333,.,.,.,.
1941-05-01,14.64393,.,.,.,.
1941-06-01,15.04514,.,.,.,.
1941-07-01,15.34604,.,.,.,.
1941-08-01,15.64694,.,.,.,.
1941-09-01,15.84754,.,.,.,.
1941-10-01,15.94784,.,.,.,.
1941-11-01,15.94784,.,.,.,.
1941-12-01,16.24875,.,.,.,.
1942-01-01,16.54965,.,.,.,.
1942-02-01,16.75025,.,.,.,.
1942-03-01,16.85055,.,.,.,.
1942-04-01,17.05115,.,.,.,.
1942-05-01,17.05115,.,.,.,.
1942-06-01,17.05115,.,.,.,.
1942-07-01,17.05115,.,.,.,.
1942-08-01,17.15145,.,.,.,.
1942-09-01,17.25176,.,.,.,.
1942-10-01,17.25176,.,.,.,.
1942-11-01,17.35206,.,.,.,.
1942-12-01,17.45236,.,.,.,.
1943-01-01,17.55266,.,.,.,.
1943-02-01,17.75326,.,.,.,.
1943-03-01,17.85356,.,.,.,.
1943-04-01,17.95386,.,.,.,.
1943-05-01,17.95386,.,.,.,.
1943-06-01,17.95386,.,.,.,.
1943-07-01,17.85356,.,.,.,.
1943-08-01,17.85356,.,.,.,.
1943-09-01,17.85356,.,.,.,.
1943-10-01,17.85356,.,.,.,.
1943-11-01,17.75326,.,.,.,.
1943-12-01,17.85356,.,.,.,.
1944-01-01,17.85356,.,.,.,.
1944-02-01,17.85356,.,.,.,.
1944-03-01,17.95386,.,.,.,.
1944-04-01,17.95386,.,.,.,.
1944-05-01,17.95386,.,.,.,.
1944-06-01,18.05416,.,.,.,.
1944-07-01,17.95386,.,.,.,.
1944-08-01,17.95386,.,.,.,.
1944-09-01,17.95386,.,.,.,.
1944-10-01,17.95386,.,.,.,.
1944-11-01,18.05416,.,.,.,.
1944-12-01,18.05416,.,.,.,.
1945-01-01,18.15446,.,.,.,.
1945-02-01,18.15446,.,.,.,.
1945-03-01,18.15446,.,.,.,.
1945-04-01,18.25476,.,.,.,.
1945-05-01,18.35507,.,.,.,.
1945-06-01,18.35507,.,.,.,.
1945-07-01,18.35507,.,.,.,.
1945-08-01,18.25476,.,.,.,.
1945-09-01,18.15446,.,.,.,.
1945-10-01,18.25476,.,.,.,.
1945-11-01,18.45537,.,.,.,.
1945-12-01,18.45537,.,.,.,.
1946-01-01,18.45537,.,.,.,.
1946-02-01,18.55567,.,.,.,.
1946-03-01,18.85657,.,.,.,.
1946-04-01,19.05717,.,.,.,.
1946-05-01,19.15747,.,.,.,.
1946-06-01,19.45838,.,.,.,.
1946-07-01,21.56469,.,.,.,.
1946-08-01,22.26680,.,.,.,.
1946-09-01,21.46439,.,.,.,.
1946-10-01,23.16951,.,.,.,.
1946-11-01,24.17252,.,.,.,.
1946-12-01,24.37312,.,.,.,.
1947-01-01,24.57372,22.75424,.,.,.
1947-02-01,24.77432,22.90254,.,.,.
1947-03-01,25.37613,23.30508,.,.,.
1947-04-01,25.17553,23.30508,.,.,.
1947-05-01,25.07523,23.25212,.,.,.
1947-06-01,25.07523,23.38983,.,.,.
1947-07-01,25.37613,23.54873,.,.,.
1947-08-01,25.67703,23.72881,.,.,.
1947-09-01,26.17854,24.19492,.,.,.
1947-10-01,26.47944,24.26907,.,.,.
1947-11-01,26.78034,24.42797,.,.,.
1947-12-01,27.28185,24.79873,.,.,.
1948-01-01,27.78335,25.08475,.,.,.
1948-02-01,27.28185,25.07415,.,.,.
1948-03-01,27.28185,24.89407,.,.,.
1948-04-01,27.48245,25.23305,.,.,.
1948-05-01,27.58275,25.43432,.,.,.
1948-06-01,27.78335,25.58263,.,.,.
1948-07-01,28.08425,25.84746,.,.,.
1948-08-01,28.28485,25.87924,.,.,.
1948-09-01,28.18455,25.80508,.,.,.
1948-10-01,27.88365,25.75212,.,.,.
1948-11-01,27.88365,25.59322,.,.,.
1948-12-01,27.68305,25.47669,.,.,.
1949-01-01,27.38215,25.43432,.,.,.
1949-02-01,26.88064,25.32839,.,.,.
1949-03-01,26.88064,25.32839,.,.,.
1949-04-01,26.57974,25.33898,.,.,.
1949-05-01,26.37914,25.32839,.,.,.
1949-06-01,26.07823,25.33898,.,.,.
1949-07-01,26.07823,25.10593,.,.,.
1949-08-01,26.07823,25.10593,.,.,.
1949-09-01,26.17854,25.15890,.,.,.
1949-10-01,26.07823,25.07415,.,.,.
1949-11-01,26.07823,25.10593,.,.,.
1949-12-01,25.97793,25.01059,.,.,.
1950-01-01,25.97793,24.90466,.,.,.
1950-02-01,26.17854,25.01059,.,.,.
1950-03-01,26.17854,25.04237,.,.,.
1950-04-01,26.17854,25.05297,.,.,.
1950-05-01,26.47944,25.18008,.,.,.
1950-06-01,26.68004,25.29661,.,.,.
1950-07-01,27.38215,25.49788,.,.,.
1950-08-01,27.98395,25.63559,.,.,.
1950-09-01,28.48546,25.78390,.,.,.
1950-10-01,28.68606,25.95339,.,.,.
1950-11-01,29.08726,26.05932,.,.,.
1950-12-01,29.78937,26.46186,.,.,.
1951-01-01,30.59178,26.88559,.,.,.
1951-02-01,30.99298,27.36229,.,.,.
1951-03-01,30.99298,27.41525,.,.,.
1951-04-01,30.89268,27.45763,.,.,.
1951-05-01,30.79238,27.53178,.,.,.
1951-06-01,30.59178,27.46822,.,.,.
1951-07-01,30.39117,27.44703,.,.,.
1951-08-01,30.19057,27.39407,.,.,.
1951-09-01,30.19057,27.57415,.,.,.
1951-10-01,30.19057,27.71186,.,.,.
1951-11-01,30.19057,27.88136,.,.,.
1951-12-01,30.19057,28.04025,.,.,.
1952-01-01,30.09027,28.01907,.,.,.
1952-02-01,29.88967,27.97669,.,.,.
1952-03-01,29.88967,27.95551,.,.,.
1952-04-01,29.68907,28.02966,.,.,.
1952-05-01,29.68907,28.04025,.,.,.
1952-06-01,29.58877,28.10381,.,.,.
1952-07-01,29.68907,28.26271,.,.,.
1952-08-01,29.88967,28.27331,.,.,.
1952-09-01,29.68907,28.20975,.,.,.
1952-10-01,29.58877,28.27331,.,.,.
1952-11-01,29.38816,28.27331,.,.,.
1952-12-01,29.18756,28.29449,.,.,.
1953-01-01,29.18756,28.22034,.,.,.
1953-02-01,29.18756,28.16737,.,.,.
1953-03-01,29.28786,28.20975,.,.,.
1953-04-01,29.08726,28.27331,.,.,.
1953-05-01,29.18756,28.28390,.,.,.
1953-06-01,29.08726,28.35805,.,.,.
1953-07-01,29.48847,28.37924,.,.,.
1953-08-01,29.38816,28.44280,.,.,.
1953-09-01,29.48847,28.48517,.,.,.
1953-10-01,29.28786,28.54873,.,.,.
1953-11-01,29.18756,28.44280,.,.,.
